Frequency,	Imag,	phase,	LinMag,	Real
1073410455.22761381,	0.04960776,	45.92281846,	0.06905280,	0.04803497
1073412956.47823918,	-0.05173479,	-83.36845468,	0.05208327,	0.00601479
1073415457.72886443,	0.11369755,	112.05670118,	0.12267587,	-0.04606773
1073417958.97948980,	-0.01311895,	-16.75635582,	0.04550412,	0.04357198
1073420460.23011506,	0.02358911,	21.13462498,	0.06542345,	0.06102279
1073422961.48074043,	-0.01762828,	-164.23485556,	0.06488265,	-0.06244199
1073425462.73136568,	0.01527740,	171.09752111,	0.09872108,	-0.09753180
1073427963.98199105,	0.11346509,	105.59179339,	0.11780001,	-0.03166251
1073430465.23261630,	-0.04394402,	-138.47900900,	0.06629113,	-0.04963302
1073432966.48324168,	0.06350015,	17.56374329,	0.21042799,	0.20061822
1073435467.73386693,	0.05477592,	28.79666407,	0.11371314,	0.09965078
1073437968.98449230,	-0.00272447,	-174.51741263,	0.02851556,	-0.02838511
1073440470.23511755,	-0.03194789,	-88.13709660,	0.03196479,	0.00103911
1073442971.48574293,	0.08484713,	106.09269362,	0.08830750,	-0.02447814
1073445472.73636818,	0.07273088,	111.39502503,	0.07811390,	-0.02849563
1073447973.98699355,	0.02007883,	7.66509076,	0.15053589,	0.14919080
1073450475.23761880,	0.12264904,	99.69219962,	0.12442504,	-0.02094760
1073452976.48824418,	0.09586238,	67.15248096,	0.10402395,	0.04039042
1073455477.73886943,	0.10725632,	80.96821632,	0.10860284,	0.01704873
1073457978.98949480,	0.00463885,	14.03064841,	0.01913394,	0.01856310
1073460480.24012005,	0.02492537,	18.03781048,	0.08049671,	0.07654049
1073462981.49074542,	0.00320387,	10.86268387,	0.01700064,	0.01669602
1073465482.74137068,	0.05704312,	59.18666583,	0.06641874,	0.03402252
1073467983.99199605,	-0.05779408,	-126.85549629,	0.07222899,	-0.04332287
1073470485.24262130,	0.04127218,	132.63472365,	0.05610021,	-0.03799791
1073472986.49324667,	0.09992768,	96.76799440,	0.10062891,	-0.01185904
1073475487.74387193,	-0.06297866,	-61.02699257,	0.07198812,	0.03487087
1073477988.99449730,	-0.01415035,	-51.80243441,	0.01800567,	0.01113426
1073480490.24512255,	0.01714868,	13.52699539,	0.07331519,	0.07128141
1073482991.49574792,	0.04767116,	58.15899754,	0.05611571,	0.02960462
1073485492.74637318,	0.06126228,	34.21965134,	0.10893647,	0.09007823
1073487993.99699855,	-0.00871746,	-19.67888438,	0.02588718,	0.02437523
1073490495.24762380,	-0.03882705,	-56.57681483,	0.04652035,	0.02562427
1073492996.49824917,	-0.00290010,	-138.50483648,	0.00437714,	-0.00327853
1073495497.74887443,	0.12386594,	60.37885617,	0.14248723,	0.07042612
1073497998.99949980,	0.10259864,	48.65203088,	0.13666858,	0.09028742
1073500500.25012505,	0.11006474,	51.08208818,	0.14146288,	0.08886787
1073503001.50075042,	0.01974784,	99.37121562,	0.02001496,	-0.00325904
1073505502.75137567,	-0.01128218,	-162.83733749,	0.03823361,	-0.03653110
1073508004.00200105,	0.07447141,	56.60137736,	0.08920215,	0.04910228
1073510505.25262630,	0.03674464,	27.09843563,	0.08066515,	0.07181015
1073513006.50325167,	0.00808696,	168.71550581,	0.04132730,	-0.04052835
1073515507.75387692,	0.09992151,	119.43594612,	0.11473287,	-0.05638550
1073518009.00450230,	-0.00108054,	-178.70066988,	0.04765181,	-0.04763956
1073520510.25512755,	0.00376645,	157.02561997,	0.00964966,	-0.00888424
1073523011.50575292,	-0.02355300,	-23.45603206,	0.05917168,	0.05428208
1073525512.75637817,	0.16755530,	48.55533811,	0.22352767,	0.14795215
1073528014.00700355,	-0.01225460,	-5.52765260,	0.12721984,	0.12662825
1073530515.25762880,	0.00402231,	121.33452036,	0.00470916,	-0.00244892
1073533016.50825417,	0.07351632,	25.70396101,	0.16950127,	0.15272862
1073535517.75887942,	0.03994536,	132.24042962,	0.05395612,	-0.03627163
1073538019.00950479,	0.06718264,	153.85720706,	0.15247651,	-0.13687797
1073540520.26013005,	0.04680293,	24.67370618,	0.11211624,	0.10188001
1073543021.51075542,	0.14061089,	60.44299295,	0.16164673,	0.07973860
1073545522.76138067,	-0.06086246,	-100.83780433,	0.06196776,	-0.01165176
1073548024.01200604,	-0.01776543,	-76.97272680,	0.01823474,	0.00411038
1073550525.26263130,	0.02213806,	50.91572907,	0.02852037,	0.01798103
1073553026.51325667,	0.00637194,	39.95201598,	0.00992289,	0.00760672
1073555527.76388192,	0.09168173,	111.27905265,	0.09838954,	-0.03570661
1073558029.01450729,	0.01747156,	8.73609330,	0.11503262,	0.11369806
1073560530.26513255,	0.03549719,	71.35543627,	0.03746326,	0.01197687
1073563031.51575792,	0.01836690,	5.28516253,	0.19939587,	0.19854815
1073565532.76638317,	0.05912402,	28.17026260,	0.12523801,	0.11040339
1073568034.01700854,	0.08018371,	39.40026973,	0.12632645,	0.09761631
1073570535.26763380,	0.03780449,	41.87515421,	0.05663512,	0.04217057
1073573036.51825917,	0.09289543,	121.43635381,	0.10887628,	-0.05678454
1073575537.76888442,	0.10273574,	105.28530172,	0.10650329,	-0.02807699
1073578039.01950979,	0.04046153,	42.51690249,	0.05987137,	0.04412987
1073580540.27013504,	-0.03254263,	-164.16965690,	0.11929565,	-0.11477120
1073583041.52076042,	0.13458222,	105.59788115,	0.13972805,	-0.03757067
1073585542.77138567,	-0.00810890,	-9.35409185,	0.04989004,	0.04922663
1073588044.02201104,	0.06213650,	115.52028874,	0.06885443,	-0.02966460
1073590545.27263629,	-0.00591704,	-5.91685945,	0.05739952,	0.05709372
1073593046.52326167,	0.00326119,	2.75544125,	0.06783830,	0.06775987
1073595547.77388692,	0.07697375,	38.28734803,	0.12423021,	0.09750994
1073598049.02451229,	-0.07450885,	-43.27584993,	0.10869087,	0.07913367
1073600550.27513754,	0.10156216,	75.05061836,	0.10512004,	0.02711735
1073603051.52576292,	0.08330471,	47.14882529,	0.11362997,	0.07727933
1073605552.77638817,	0.10812742,	89.38573766,	0.10813364,	0.00115927
1073608054.02701354,	0.09342498,	90.98270991,	0.09343872,	-0.00160254
1073610555.27763879,	-0.00525679,	-167.11349654,	0.02357086,	-0.02297720
1073613056.52826416,	-0.11089150,	-80.47704186,	0.11244100,	0.01860255
1073615557.77888942,	-0.01603301,	-155.46744857,	0.03861420,	-0.03512833
1073618059.02951479,	-0.05086217,	-137.47453410,	0.07524904,	-0.05545681
1073620560.28014004,	0.11563291,	133.99790199,	0.16074298,	-0.11165722
1073623061.53076541,	0.16150334,	75.22679452,	0.16702472,	0.04259023
1073625562.78139067,	-0.04067462,	-18.27251057,	0.12972834,	0.12318692
1073628064.03201604,	0.13743532,	88.44975175,	0.13748564,	0.00371949
1073630565.28264129,	0.16360587,	109.02449542,	0.17305844,	-0.05641227
1073633066.53326666,	0.08366450,	106.46504005,	0.08724205,	-0.02472704
1073635567.78389192,	-0.06999765,	-56.79785285,	0.08365481,	0.04580892
1073638069.03451729,	0.05398590,	30.77907908,	0.10549701,	0.09063742
1073640570.28514254,	-0.07912340,	-60.17281229,	0.09120543,	0.04536427
1073643071.53576791,	0.11545945,	107.89779419,	0.12133112,	-0.03728748
1073645572.78639317,	-0.02258727,	-89.71776708,	0.02258754,	0.00011126
1073648074.03701854,	-0.00291197,	-1.03046703,	0.16191964,	0.16189346
1073650575.28764379,	0.06207637,	104.77525763,	0.06419921,	-0.01637261
1073653076.53826916,	0.03882979,	137.70367384,	0.05769956,	-0.04267888
1073655577.78889441,	0.09827138,	86.29214222,	0.09847751,	0.00636846
1073658079.03951979,	-0.11210387,	-84.53162584,	0.11261639,	0.01073193
1073660580.29014504,	0.04171922,	24.55330944,	0.10039768,	0.09131923
1073663081.54077041,	-0.00911546,	-174.67839126,	0.09828404,	-0.09786041
1073665582.79139566,	0.14266436,	117.36385295,	0.16063897,	-0.07383603
1073668084.04202104,	-0.04170311,	-116.96917760,	0.04679167,	-0.02122054
1073670585.29264629,	-0.09558798,	-98.79777754,	0.09672603,	-0.01479401
1073673086.54327166,	0.02637710,	107.74490204,	0.02769473,	-0.00844079
1073675587.79389691,	0.10518152,	49.06570312,	0.13922818,	0.09122135
1073678089.04452229,	0.12294641,	43.49556400,	0.17862370,	0.12957858
1073680590.29514754,	-0.12016015,	-85.47525980,	0.12053581,	0.00950902
1073683091.54577291,	0.08059300,	91.38949647,	0.08061670,	-0.00195487
1073685592.79639816,	-0.02792098,	-157.13719840,	0.07186391,	-0.06621812
1073688094.04702353,	0.02124816,	31.48672459,	0.04068183,	0.03469189
1073690595.29764879,	0.07244702,	150.01057435,	0.14494037,	-0.12553541
1073693096.54827416,	0.00301764,	176.10311922,	0.04440249,	-0.04429983
1073695597.79889941,	0.02998738,	42.12384161,	0.04470821,	0.03315994
1073698099.04952478,	0.11764868,	94.74743113,	0.11805370,	-0.00977054
1073700600.30015004,	0.00097883,	0.84335876,	0.06650160,	0.06649440
1073703101.55077541,	0.01635139,	91.71390758,	0.01635871,	-0.00048927
1073705602.80140066,	-0.07251725,	-90.18115747,	0.07251761,	-0.00022929
1073708104.05202603,	-0.02847707,	-11.81228875,	0.13911206,	0.13616616
1073710605.30265129,	0.02109689,	11.74987966,	0.10359913,	0.10142830
1073713106.55327666,	-0.07949491,	-43.45323424,	0.11558486,	0.08390721
1073715607.80390191,	-0.14778058,	-78.59359286,	0.15075820,	0.02981499
1073718109.05452728,	0.09406076,	95.18573735,	0.09444734,	-0.00853659
1073720610.30515254,	-0.00005938,	-0.27561354,	0.01234435,	0.01234421
1073723111.55577791,	0.08809519,	141.06449284,	0.14017958,	-0.10903922
1073725612.80640316,	0.03898801,	23.95768330,	0.09601497,	0.08774286
1073728114.05702853,	-0.03079810,	-81.52168273,	0.03113839,	0.00459089
1073730615.30765378,	0.15908466,	108.19116188,	0.16745398,	-0.05227719
1073733116.55827916,	0.05175124,	39.66372147,	0.08107915,	0.06241504
1073735617.80890441,	-0.05396050,	-143.80974641,	0.09138593,	-0.07375400
1073738119.05952978,	0.01614117,	60.24070310,	0.01859328,	0.00922891
1073740620.31015503,	-0.01162212,	-10.51107796,	0.06370880,	0.06263974
1073743121.56078029,	0.08145465,	35.44725172,	0.14045038,	0.11441787
1073745622.81140566,	0.03033792,	21.62439497,	0.08232359,	0.07652963
1073748124.06203103,	-0.03758009,	-111.87442263,	0.04049567,	-0.01508761
1073750625.31265640,	0.02939450,	103.57816468,	0.03023968,	-0.00709942
1073753126.56328154,	0.02211715,	45.30600217,	0.03111265,	0.02188216
1073755627.81390691,	0.06929389,	88.74288118,	0.06931058,	0.00152061
1073758129.06453228,	0.02180274,	156.70164617,	0.05512436,	-0.05062940
1073760630.31515765,	-0.01049825,	-7.32632957,	0.08232606,	0.08165395
1073763131.56578279,	0.06608412,	139.52165996,	0.10179935,	-0.07743382
1073765632.81640816,	-0.08261266,	-89.50509097,	0.08261575,	0.00071361
1073768134.06703353,	0.06317494,	130.17885407,	0.08268601,	-0.05334701
1073770635.31765890,	0.05042356,	40.53023767,	0.07759271,	0.05897535
1073773136.56828403,	-0.01894686,	-16.09215122,	0.06835504,	0.06567669
1073775637.81890941,	-0.01172174,	-151.10925450,	0.02426152,	-0.02124200
1073778139.06953478,	0.07789174,	155.15810392,	0.18540542,	-0.16824995
1073780640.32016015,	0.12024339,	84.84736071,	0.12073126,	0.01084280
1073783141.57078528,	-0.10166089,	-83.78750313,	0.10226143,	0.01106634
1073785642.82141066,	0.01396444,	75.83404268,	0.01440241,	0.00352472
1073788144.07203603,	-0.04069322,	-115.64655845,	0.04514041,	-0.01953760
1073790645.32266140,	0.03098668,	15.26368549,	0.11770299,	0.11355095
1073793146.57328653,	0.07187203,	78.66173016,	0.07330264,	0.01441138
1073795647.82391190,	0.07163615,	63.00367688,	0.08039650,	0.03649465
1073798149.07453728,	-0.01219396,	-14.27158130,	0.04946470,	0.04793813
1073800650.32516265,	0.00930589,	6.86270881,	0.07787959,	0.07732161
1073803151.57578778,	0.02832363,	36.71162564,	0.04738074,	0.03798298
1073805652.82641315,	-0.04306864,	-63.05430838,	0.04831376,	0.02189317
1073808154.07703853,	0.10698559,	54.17056115,	0.13195665,	0.07724404
1073810655.32766390,	0.14690900,	92.85013182,	0.14709095,	-0.00731390
1073813156.57828903,	0.00538403,	3.48853300,	0.08848219,	0.08831824
1073815657.82891440,	-0.08655321,	-61.77229898,	0.09823593,	0.04646331
1073818159.07953978,	0.06076987,	44.28190869,	0.08703926,	0.06231255
1073820660.33016515,	-0.03296573,	-115.35461603,	0.03647964,	-0.01562129
1073823161.58079028,	-0.04778197,	-21.32054478,	0.13141889,	0.12242470
1073825662.83141565,	0.07385659,	79.97708362,	0.07500124,	0.01305337
1073828164.08204102,	0.05213638,	91.38177214,	0.05215155,	-0.00125759
1073830665.33266640,	-0.01495933,	-4.63798498,	0.18500340,	0.18439761
1073833166.58329153,	0.08700664,	39.91853288,	0.13558820,	0.10399041
1073835667.83391690,	0.14563493,	66.07099518,	0.15932951,	0.06462474
1073838169.08454227,	0.02218361,	166.58093750,	0.09558955,	-0.09297983
1073840670.33516765,	0.03557759,	35.20776081,	0.06170847,	0.05041995
1073843171.58579278,	0.01323446,	17.87925702,	0.04310730,	0.04102546
1073845672.83641815,	0.14776094,	65.02352563,	0.16300497,	0.06882821
1073848174.08704352,	0.13516140,	107.33604803,	0.14159349,	-0.04219139
1073850675.33766890,	0.03111924,	32.98874003,	0.05715466,	0.04794005
1073853176.58829403,	-0.01014219,	-173.89467512,	0.09536034,	-0.09481946
1073855677.83891940,	0.08016581,	51.74740978,	0.10208448,	0.06320351
1073858179.08954477,	0.02774561,	124.89928334,	0.03382955,	-0.01935509
1073860680.34017014,	0.09543405,	76.88528260,	0.09798985,	0.02223404
1073863181.59079528,	0.10670684,	69.78279530,	0.11371276,	0.03929685
1073865682.84142065,	-0.04836185,	-74.21190347,	0.05025785,	0.01367417
1073868184.09204602,	0.00564197,	4.76481136,	0.06792166,	0.06768693
1073870685.34267139,	-0.01461210,	-11.19002887,	0.07529541,	0.07386396
1073873186.59329677,	-0.00780812,	-60.78433898,	0.00894617,	0.00436661
1073875687.84392190,	0.06531218,	59.28655943,	0.07596802,	0.03880026
1073878189.09454727,	0.08891962,	67.99050147,	0.09590933,	0.03594301
1073880690.34517264,	0.12549815,	39.91728397,	0.19557715,	0.15000212
1073883191.59579802,	0.09907550,	70.48635524,	0.10511298,	0.03511103
1073885692.84642315,	0.02461905,	156.51444222,	0.06177652,	-0.05665899
1073888194.09704852,	0.10646749,	100.71089344,	0.10835531,	-0.02013821
1073890695.34767389,	0.06407601,	99.64128120,	0.06499401,	-0.01088514
1073893196.59829926,	0.15432188,	75.66142720,	0.15928369,	0.03944682
1073895697.84892440,	0.04779044,	49.82890008,	0.06254298,	0.04034475
1073898199.09954977,	0.00165457,	178.12492301,	0.05056699,	-0.05053992
1073900700.35017514,	0.09166902,	63.84661108,	0.10212485,	0.04501416
1073903201.60080051,	0.16810861,	93.35379621,	0.16839702,	-0.00985146
1073905702.85142565,	0.10638411,	80.09300497,	0.10799448,	0.01858038
1073908204.10205102,	0.10921765,	47.25760815,	0.14871429,	0.10093287
1073910705.35267639,	0.04324323,	35.67741825,	0.07414551,	0.06022939
1073913206.60330176,	0.03563769,	142.76173525,	0.05889252,	-0.04688587
1073915707.85392690,	0.08220506,	27.63778876,	0.17721174,	0.15699150
1073918209.10455227,	-0.05644832,	-27.04603862,	0.12414237,	0.11056634
1073920710.35517764,	-0.06540031,	-89.54878696,	0.06540234,	0.00051505
1073923211.60580301,	-0.10346955,	-102.40163727,	0.10594158,	-0.02275236
1073925712.85642815,	0.02567435,	145.78882282,	0.04566401,	-0.03776281
1073928214.10705352,	0.05721646,	46.94143709,	0.07830832,	0.05346465
1073930715.35767889,	0.08815315,	51.09084883,	0.11328659,	0.07115387
1073933216.60830426,	0.00269796,	1.28572630,	0.12023905,	0.12020878
1073935717.85892940,	0.01730536,	168.65717147,	0.08798780,	-0.08626921
1073938219.10955477,	-0.04437561,	-21.93118801,	0.11881251,	0.11021441
1073940720.36018014,	0.09819491,	104.56739739,	0.10145649,	-0.02551820
1073943221.61080551,	0.00985495,	16.64662309,	0.03440157,	0.03295979
1073945722.86143064,	-0.02003708,	-136.07363151,	0.02888298,	-0.02080244
1073948224.11205602,	0.10827488,	52.20720052,	0.13701657,	0.08396482
1073950725.36268139,	0.05764455,	27.16651925,	0.12625342,	0.11232556
1073953226.61330676,	-0.03941279,	-97.35761126,	0.03974000,	-0.00508918
1073955727.86393189,	0.02894126,	28.77419586,	0.06012406,	0.05270015
1073958229.11455727,	-0.05101653,	-44.62828297,	0.07262094,	0.05168282
1073960730.36518264,	-0.02076498,	-10.60856030,	0.11279294,	0.11086507
1073963231.61580801,	0.09857296,	53.74663332,	0.12223680,	0.07228559
1073965732.86643314,	0.06448536,	39.91882168,	0.10049120,	0.07707217
1073968234.11705852,	-0.02500845,	-156.27654744,	0.06216021,	-0.05690755
1073970735.36768389,	0.00529798,	3.91804349,	0.07753586,	0.07735465
1073973236.61830926,	0.13429557,	68.13233795,	0.14470778,	0.05389845
1073975737.86893439,	0.04952647,	90.04493484,	0.04952649,	-0.00003884
1073978239.11955976,	0.09180600,	150.92040359,	0.18889184,	-0.16508114
1073980740.37018514,	0.13626096,	75.44066080,	0.14078177,	0.03539008
1073983241.62081051,	0.06926603,	116.31303440,	0.07727258,	-0.03425301
1073985742.87143564,	-0.00334330,	-1.61610085,	0.11854596,	0.11849881
1073988244.12206101,	-0.04493958,	-36.14175971,	0.07619653,	0.06153329
1073990745.37268639,	0.01121947,	138.30446215,	0.01686702,	-0.01259443
1073993246.62331176,	0.01388521,	71.33327912,	0.01465618,	0.00469090
1073995747.87393689,	-0.03751129,	-23.70947274,	0.09328865,	0.08541473
1073998249.12456226,	0.11592414,	77.00249888,	0.11897223,	0.02675787
1074000750.37518764,	0.08818427,	54.74545779,	0.10799011,	0.06233296
1074003251.62581301,	-0.02269076,	-49.32773300,	0.02991729,	0.01949803
1074005752.87643814,	0.10101616,	74.25106694,	0.10495618,	0.02848747
1074008254.12706351,	0.06597874,	144.02890958,	0.11232775,	-0.09090836
1074010755.37768888,	0.07013480,	50.66557332,	0.09067676,	0.05747508
1074013256.62831426,	-0.00286850,	-0.88554845,	0.18560166,	0.18557949
1074015757.87893939,	0.00285019,	2.88825860,	0.05656454,	0.05649269
1074018259.12956476,	-0.07344544,	-36.26781446,	0.12415544,	0.10010166
1074020760.38019013,	0.04254796,	158.36189647,	0.11538655,	-0.10725543
1074023261.63081551,	0.10021271,	124.25278446,	0.12124034,	-0.06823953
1074025762.88144064,	0.11432598,	101.21518525,	0.11655169,	-0.02266864
1074028264.13206601,	-0.00816884,	-5.51017635,	0.08507207,	0.08467897
1074030765.38269138,	0.05441942,	122.85901212,	0.06478439,	-0.03515030
1074033266.63331676,	0.00367097,	118.10793725,	0.00416180,	-0.00196077
1074035767.88394189,	-0.03266830,	-28.27939359,	0.06895369,	0.06072392
1074038269.13456726,	0.04343394,	155.38508602,	0.10427880,	-0.09480275
1074040770.38519263,	0.01269643,	137.86256682,	0.01892416,	-0.01403297
1074043271.63581800,	0.15023729,	76.23955763,	0.15467671,	0.03679185
1074045772.88644314,	0.00266247,	2.85545322,	0.05344561,	0.05337926
1074048274.13706851,	-0.06896561,	-35.63979504,	0.11835779,	0.09618893
1074050775.38769388,	0.06232794,	23.49132478,	0.15636312,	0.14340381
1074053276.63831925,	-0.02595906,	-137.41876281,	0.03836494,	-0.02824882
1074055777.88894439,	-0.00877490,	-49.91381339,	0.01146930,	0.00738553
1074058279.13956976,	0.00466600,	175.25930896,	0.05645744,	-0.05626429
1074060780.39019513,	0.06919731,	122.49175886,	0.08203898,	-0.04406956
1074063281.64082050,	0.01024253,	16.21477685,	0.03668017,	0.03522110
1074065782.89144564,	0.10361554,	92.03606168,	0.10368099,	-0.00368363
1074068284.14207101,	-0.08734377,	-41.17681159,	0.13266369,	0.09985349
1074070785.39269638,	0.09177467,	49.93841696,	0.11991154,	0.07717634
1074073286.64332175,	-0.00516929,	-3.10358626,	0.09547766,	0.09533762
