Frequency,	Imag,	phase,	LinMag,	Real
998848924.97148573,	0.04641948,	59.08714903,	0.05410513,	0.02779563
998853927.47273636,	0.04470653,	46.71914564,	0.06140991,	0.04210110
998858929.97398698,	0.00119125,	178.53282918,	0.04652581,	-0.04651056
998863932.47523761,	0.01350169,	26.66029447,	0.03009069,	0.02689152
998868934.97648823,	0.00802353,	26.37986836,	0.01805797,	0.01617756
998873937.47773886,	0.02671768,	30.90902601,	0.05201266,	0.04462603
998878939.97898948,	0.08052398,	94.20844421,	0.08074168,	-0.00592524
998883942.48024011,	0.03536792,	34.34408993,	0.06269111,	0.05176182
998888944.98149073,	0.01383606,	141.10529821,	0.02203576,	-0.01715046
998893947.48274136,	0.03990284,	81.50222915,	0.04034577,	0.00596193
998898949.98399198,	0.06054173,	64.78323962,	0.06691894,	0.02851041
998903952.48524260,	0.03925508,	107.37678049,	0.04113229,	-0.01228433
998908954.98649323,	0.01991723,	36.14879441,	0.03376464,	0.02726454
998913957.48774385,	-0.00611985,	-170.72152518,	0.03795656,	-0.03745995
998918959.98899448,	0.02049849,	35.34592030,	0.03543316,	0.02890191
998923962.49024510,	-0.01062159,	-23.86788316,	0.02625020,	0.02400531
998928964.99149573,	0.02584335,	39.28488923,	0.04081538,	0.03159140
998933967.49274635,	0.04310958,	110.62965671,	0.04606328,	-0.01622930
998938969.99399698,	0.02715919,	33.83254187,	0.04878013,	0.04052011
998943972.49524760,	0.08049890,	69.15621838,	0.08613617,	0.03064907
998948974.99649823,	0.03193182,	67.15882111,	0.03464883,	0.01344991
998953977.49774885,	0.02359832,	33.85696312,	0.04235758,	0.03517505
998958979.99899948,	0.07396377,	84.87290731,	0.07426089,	0.00663634
998963982.50025010,	-0.01977961,	-59.58851770,	0.02293521,	0.01160995
998968985.00150073,	0.10044856,	67.32446575,	0.10886340,	0.04196816
998973987.50275135,	-0.03857747,	-87.55170659,	0.03861271,	0.00164945
998978990.00400197,	-0.01088412,	-47.00447599,	0.01488107,	0.01014802
998983992.50525260,	0.03743625,	40.02200896,	0.05821382,	0.04458000
998988995.00650322,	0.01114554,	20.18258414,	0.03230472,	0.03032114
998993997.50775385,	0.01698161,	65.82784268,	0.01861367,	0.00762192
998999000.00900447,	0.02860208,	97.53198346,	0.02885102,	-0.00378178
999004002.51025510,	0.02816875,	77.38071916,	0.02886606,	0.00630641
999009005.01150572,	0.01301229,	18.61777244,	0.04075851,	0.03862559
999014007.51275635,	0.03987531,	67.07224634,	0.04329582,	0.01686676
999019010.01400697,	0.02909238,	33.57715578,	0.05260262,	0.04382544
999024012.51525760,	0.02024067,	24.33601442,	0.04911744,	0.04475308
999029015.01650822,	0.04682845,	32.07848805,	0.08817580,	0.07471324
999034017.51775885,	0.00580113,	47.11119027,	0.00791773,	0.00538863
999039020.01900947,	0.04574018,	42.72464026,	0.06741610,	0.04952541
999044022.52026010,	0.02813807,	27.16324525,	0.06163502,	0.05483726
999049025.02151072,	0.11189705,	68.93319192,	0.11991172,	0.04310302
999054027.52276134,	0.08849286,	89.31943278,	0.08849911,	0.00105118
999059030.02401197,	0.03647057,	23.81310176,	0.09032858,	0.08263867
999064032.52526259,	0.00796992,	14.87957379,	0.03103695,	0.02999621
999069035.02651322,	0.02832359,	67.42939003,	0.03067291,	0.01177293
999074037.52776384,	0.06257211,	84.60261758,	0.06285078,	0.00591192
999079040.02901447,	0.04819969,	70.74779256,	0.05105486,	0.01683417
999084042.53026509,	0.03030589,	32.49773352,	0.05640759,	0.04757488
999089045.03151572,	0.06697957,	64.99587640,	0.07390626,	0.03123896
999094047.53276634,	0.01692371,	20.24437135,	0.04890893,	0.04588760
999099050.03401697,	0.06250140,	99.75470663,	0.06341829,	-0.01074499
999104052.53526759,	0.04639190,	60.43626389,	0.05333583,	0.02631544
999109055.03651822,	0.07545359,	53.64835861,	0.09368527,	0.05553094
999114057.53776884,	-0.02295276,	-33.65460311,	0.04141713,	0.03447535
999119060.03901947,	0.01153154,	12.89411151,	0.05167619,	0.05037313
999124062.54027009,	0.06187401,	70.18782847,	0.06576683,	0.02229086
999129065.04152071,	0.05534307,	71.66972496,	0.05830131,	0.01833542
999134067.54277134,	0.08334238,	56.78642829,	0.09961623,	0.05456593
999139070.04402196,	0.00128596,	171.00147110,	0.00822180,	-0.00812061
999144072.54527259,	0.04895646,	75.78027192,	0.05050386,	0.01240583
999149075.04652321,	0.08937423,	47.92174788,	0.12041308,	0.08069421
999154077.54777384,	0.10173023,	97.52663682,	0.10261435,	-0.01344116
999159080.04902446,	0.04211578,	55.23151759,	0.05126923,	0.02923688
999164082.55027509,	0.04795588,	30.75113427,	0.09379021,	0.08060296
999169085.05152571,	0.07700303,	44.98787558,	0.10892178,	0.07703563
999174087.55277634,	0.02495891,	34.93291705,	0.04358745,	0.03573399
999179090.05402696,	0.03315311,	45.87386326,	0.04618655,	0.03215694
999184092.55527759,	0.11958639,	77.36246998,	0.12255546,	0.02681298
999189095.05652821,	0.05819229,	69.87845854,	0.06197493,	0.02132017
999194097.55777884,	0.01567387,	18.31179177,	0.04988694,	0.04736071
999199100.05902946,	0.01399769,	14.46682510,	0.05603122,	0.05425461
999204102.56028008,	0.05764222,	90.19157862,	0.05764254,	-0.00019274
999209105.06153071,	0.05931909,	34.59641992,	0.10447321,	0.08599941
999214107.56278133,	0.06806240,	76.56186888,	0.06997831,	0.01626263
999219110.06403196,	0.03611584,	59.24610763,	0.04202587,	0.02148999
999224112.56528258,	0.07101402,	65.23786197,	0.07820458,	0.03275615
999229115.06653321,	0.08248124,	49.74090721,	0.10808282,	0.06984799
999234117.56778383,	0.03707867,	34.26398517,	0.06585832,	0.05442876
999239120.06903458,	0.03385757,	75.05957359,	0.03504219,	0.00903439
999244122.57028520,	0.03083007,	26.00120916,	0.07032566,	0.06320763
999249125.07153583,	0.03164336,	52.69373193,	0.03978259,	0.02411125
999254127.57278645,	0.03759275,	36.68695739,	0.06292277,	0.05045851
999259130.07403707,	0.09755408,	88.34907090,	0.09759459,	0.00281172
999264132.57528770,	0.04981247,	40.26708140,	0.07706715,	0.05880530
999269135.07653832,	0.07714370,	61.59811830,	0.08769987,	0.04171472
999274137.57778895,	0.03609217,	45.09260045,	0.05095974,	0.03597569
999279140.07903957,	-0.01200740,	-7.95689445,	0.08674111,	0.08590601
999284142.58029020,	0.02244172,	19.92402238,	0.06585520,	0.06191346
999289145.08154082,	0.05624874,	46.33118100,	0.07776219,	0.05369392
999294147.58279145,	0.01266314,	12.64053412,	0.05786650,	0.05646395
999299150.08404207,	0.06749851,	54.62666586,	0.08277990,	0.04792143
999304152.58529270,	0.04062415,	30.96699228,	0.07895173,	0.06769826
999309155.08654332,	0.04551791,	37.79518550,	0.07427365,	0.05869152
999314157.58779395,	-0.00483622,	-4.77204595,	0.05813342,	0.05793191
999319160.08904457,	0.11167309,	96.75834130,	0.11245450,	-0.01323387
999324162.59029520,	0.01572914,	7.67969978,	0.11770221,	0.11664649
999329165.09154582,	0.05393869,	64.79447185,	0.05961486,	0.02538798
999334167.59279644,	0.10377070,	78.93844949,	0.10573509,	0.02028669
999339170.09404707,	0.07252648,	51.58062524,	0.09256926,	0.05752372
999344172.59529769,	0.04903603,	37.43499796,	0.08066980,	0.06405533
999349175.09654832,	0.00263798,	2.54928834,	0.05930869,	0.05924999
999354177.59779894,	0.04652539,	31.35182202,	0.08942173,	0.07636514
999359180.09904957,	0.04658032,	22.33178963,	0.12258964,	0.11339530
999364182.60030019,	0.04394606,	44.07639505,	0.06317566,	0.04538621
999369185.10155082,	0.03870903,	18.52177829,	0.12185483,	0.11554311
999374187.60280144,	0.02348017,	21.60989539,	0.06375541,	0.05927422
999379190.10405207,	0.05429932,	35.32334626,	0.09391256,	0.07662345
999384192.60530269,	0.04705150,	28.44027816,	0.09879737,	0.08687391
999389195.10655332,	0.05613046,	50.96173329,	0.07226551,	0.04551566
999394197.60780394,	0.00151651,	1.51534508,	0.05734660,	0.05732654
999399200.10905457,	0.04073409,	25.26464383,	0.09544072,	0.08631144
999404202.61030519,	0.02672563,	19.51809815,	0.07999179,	0.07539514
999409205.11155581,	0.02276496,	22.81659450,	0.05870547,	0.05411182
999414207.61280644,	0.01028659,	8.09803977,	0.07302320,	0.07229505
999419210.11405706,	0.05789467,	40.92069736,	0.08838694,	0.06678667
999424212.61530769,	0.01085399,	9.84811231,	0.06345995,	0.06252484
999429215.11655831,	0.04331912,	26.52368283,	0.09700459,	0.08679485
999434217.61780894,	0.01527871,	12.77614385,	0.06908989,	0.06737933
999439220.11905956,	0.06248416,	31.34125319,	0.12013084,	0.10260189
999444222.62031019,	0.03029914,	28.24418973,	0.06402619,	0.05640315
999449225.12156081,	0.04209273,	21.08578459,	0.11700053,	0.10916650
999454227.62281144,	0.03345465,	43.30441397,	0.04877663,	0.03549573
999459230.12406206,	0.08897333,	59.05425776,	0.10374027,	0.05334596
999464232.62531269,	0.09779590,	50.57548996,	0.12660286,	0.08040054
999469235.12656331,	0.02625875,	22.98349010,	0.06724980,	0.06191134
999474237.62781394,	0.00537280,	5.48665984,	0.05619262,	0.05593517
999479240.12906456,	0.07701717,	28.84641038,	0.15963320,	0.13982530
999484242.63031518,	0.07667391,	45.93713917,	0.10670239,	0.07420588
999489245.13156581,	0.05670118,	86.44425644,	0.05681054,	0.00352337
999494247.63281643,	0.02103849,	14.12527415,	0.08620821,	0.08360165
999499250.13406706,	0.00925011,	5.77354334,	0.09195227,	0.09148582
999504252.63531768,	0.03849292,	18.07193766,	0.12408632,	0.11796486
999509255.13656831,	0.03460947,	35.31009160,	0.05987784,	0.04886246
999514257.63781893,	0.07086864,	35.27892824,	0.12270406,	0.10016946
999519260.13906956,	0.07397573,	33.21413024,	0.13504900,	0.11298595
999524262.64032018,	0.02346775,	15.88612625,	0.08573437,	0.08245997
999529265.14157081,	0.05211893,	32.68388169,	0.09651590,	0.08123384
999534267.64282143,	0.09509266,	48.87003267,	0.12624828,	0.08304224
999539270.14407206,	0.09572862,	43.35584462,	0.13943890,	0.10138658
999544272.64532268,	0.05206345,	39.31905215,	0.08216590,	0.06356597
999549275.14657330,	-0.03218065,	-16.15124860,	0.11568535,	0.11111934
999554277.64782393,	0.01894025,	10.48920454,	0.10403855,	0.10229999
999559280.14907455,	0.05333120,	33.22828379,	0.09732392,	0.08141087
999564282.65032518,	0.01156104,	7.37104759,	0.09011327,	0.08936859
999569285.15157580,	0.03593180,	17.27931505,	0.12097019,	0.11551058
999574287.65282643,	-0.00090276,	-0.55527827,	0.09315147,	0.09314709
999579290.15407705,	0.02209524,	12.33010875,	0.10346937,	0.10108270
999584292.65532768,	0.09176905,	37.92558718,	0.14930596,	0.11777399
999589295.15657830,	0.04158654,	22.91684537,	0.10679788,	0.09836843
999594297.65782893,	-0.00535966,	-2.02829768,	0.15143255,	0.15133767
999599300.15907955,	0.02249388,	14.15402408,	0.09198844,	0.08919585
999604302.66033018,	0.06040887,	29.24865944,	0.12363644,	0.10787372
999609305.16158080,	0.03194539,	20.05387902,	0.09316140,	0.08751308
999614307.66283143,	0.06003782,	32.71184914,	0.11109591,	0.09347599
999619310.16408205,	0.02735842,	13.90693605,	0.11382951,	0.11049287
999624312.66533267,	0.07999594,	38.93075744,	0.12730488,	0.09903122
999629315.16658330,	0.04372464,	23.16053976,	0.11117128,	0.10221159
999634317.66783392,	0.05810447,	24.61778118,	0.13948545,	0.12680718
999639320.16908455,	0.02334974,	8.95208112,	0.15005450,	0.14822666
999644322.67033517,	0.02576125,	15.76016002,	0.09484609,	0.09128055
999649325.17158580,	0.02774202,	20.97883717,	0.07748669,	0.07235031
999654327.67283642,	0.02490871,	12.12113064,	0.11862466,	0.11598003
999659330.17408705,	0.04880267,	34.69657598,	0.08573448,	0.07048901
999664332.67533767,	0.04564748,	21.08924298,	0.12686142,	0.11836438
999669335.17658830,	0.03343216,	17.03117248,	0.11414504,	0.10913927
999674337.67783892,	0.05592424,	34.21291058,	0.09946159,	0.08225015
999679340.17908955,	0.05425934,	22.62476151,	0.14104537,	0.13019109
999684342.68034017,	0.05446509,	16.26819823,	0.19442516,	0.18664056
999689345.18159080,	-0.01895733,	-8.94403184,	0.12193595,	0.12045329
999694347.68284142,	0.01831351,	8.97597839,	0.11737900,	0.11594156
999699350.18409204,	0.02129858,	18.03951655,	0.06877767,	0.06539678
999704352.68534267,	0.01299459,	6.66565184,	0.11194964,	0.11119290
999709355.18659329,	0.05310204,	19.27101722,	0.16089725,	0.15188186
999714357.68784392,	0.03887535,	17.76455673,	0.12741577,	0.12134037
999719360.18909454,	0.04796838,	20.00396118,	0.14022353,	0.13176370
999724362.69034517,	0.01939242,	14.19171392,	0.07909876,	0.07668473
999729365.19159579,	0.00318079,	1.50605910,	0.12102226,	0.12098045
999734367.69284642,	0.05763856,	29.20542599,	0.11812576,	0.10310913
999739370.19409704,	0.02921685,	15.03798805,	0.11260662,	0.10875029
999744372.69534767,	0.00253790,	1.22898324,	0.11832702,	0.11829980
999749375.19659829,	0.01835468,	10.77396482,	0.09818752,	0.09645670
999754377.69784892,	0.06138927,	31.59411527,	0.11717782,	0.09980981
999759380.19909954,	0.00361955,	1.78051775,	0.11649319,	0.11643694
999764382.70035017,	0.03968127,	19.59340831,	0.11833033,	0.11147854
999769385.20160079,	0.03761223,	17.71687729,	0.12359690,	0.11773493
999774387.70285141,	0.00027006,	0.11133714,	0.13897785,	0.13897759
999779390.20410204,	0.01541316,	7.59367065,	0.11663660,	0.11561371
999784392.70535266,	-0.00533375,	-2.18857573,	0.13966876,	0.13956688
999789395.20660329,	0.01785999,	12.39255750,	0.08322129,	0.08128225
999794397.70785391,	0.01763418,	6.31890982,	0.16021991,	0.15924652
999799400.20910454,	0.00191666,	1.04028272,	0.10557011,	0.10555271
999804402.71035516,	0.03889235,	17.03498741,	0.13275850,	0.12693386
999809405.21160579,	-0.00724702,	-3.34555001,	0.12418279,	0.12397115
999814407.71285641,	0.05357102,	20.24000962,	0.15485035,	0.14528860
999819410.21410704,	0.05043512,	22.78225748,	0.13024587,	0.12008449
999824412.71535766,	0.04390211,	21.73840323,	0.11853599,	0.11010624
999829415.21660829,	0.01570101,	7.19778475,	0.12531250,	0.12432498
999834417.71785891,	0.01016117,	3.31783577,	0.17557164,	0.17527735
999839420.21910953,	0.01204998,	13.63218059,	0.05112684,	0.04968654
999844422.72036016,	-0.01094983,	-4.29470611,	0.14621878,	0.14580821
999849425.22161078,	0.03579260,	14.28280655,	0.14508070,	0.14059623
999854427.72286141,	-0.02858982,	-14.20036554,	0.11654399,	0.11298285
999859430.22411203,	0.00456865,	2.80108829,	0.09348826,	0.09337656
999864432.72536266,	-0.00810449,	-3.10612560,	0.14956922,	0.14934948
999869435.22661328,	0.01555326,	6.36063381,	0.14038997,	0.13952577
999874437.72786391,	0.00180690,	0.66147239,	0.15651444,	0.15650401
999879440.22911453,	0.02050245,	6.46117164,	0.18219564,	0.18103839
999884442.73036516,	-0.00082585,	-0.44847816,	0.10550818,	0.10550495
999889445.23161578,	0.00574008,	1.92585025,	0.17080484,	0.17070836
999894447.73286641,	0.00010726,	0.08530235,	0.07204487,	0.07204479
999899450.23411703,	-0.01239632,	-4.75223948,	0.14962874,	0.14911436
999904452.73536766,	-0.03469820,	-19.75548238,	0.10265534,	0.09661342
999909455.23661828,	-0.07731797,	-27.78922191,	0.16584001,	0.14671347
999914457.73786890,	-0.01112003,	-3.99329738,	0.15967923,	0.15929157
999919460.23911953,	-0.03280853,	-13.07890882,	0.14498266,	0.14122172
999924462.74037015,	-0.04475228,	-15.09834039,	0.17180927,	0.16587844
999929465.24162078,	-0.03960160,	-16.76775031,	0.13727061,	0.13143414
999934467.74287140,	-0.01967805,	-10.69279257,	0.10605655,	0.10421500
999939470.24412203,	-0.00361311,	-1.35305712,	0.15301289,	0.15297022
999944472.74537265,	-0.02325583,	-8.25292586,	0.16201278,	0.16033499
999949475.24662328,	0.00016746,	0.06578130,	0.14585698,	0.14585689
999954477.74787390,	0.01772312,	8.60618062,	0.11843682,	0.11710325
999959480.24912453,	0.00043655,	0.18628869,	0.13426870,	0.13426799
999964482.75037515,	-0.02715176,	-8.91950370,	0.17511991,	0.17300221
999969485.25162578,	-0.01562093,	-5.48872619,	0.16331363,	0.16256484
999974487.75287640,	-0.01934001,	-12.08711848,	0.09235971,	0.09031213
999979490.25412703,	-0.04110963,	-17.82443339,	0.13430073,	0.12785415
999984492.75537765,	-0.01477453,	-4.89530628,	0.17313503,	0.17250349
999989495.25662827,	-0.02110363,	-10.37242940,	0.11721253,	0.11529707
999994497.75787890,	0.02412968,	9.19223863,	0.15104888,	0.14910910
999999500.25912952,	-0.04287584,	-15.42246554,	0.16122732,	0.15542172
1000004502.76038015,	-0.03565250,	-13.14629508,	0.15675685,	0.15264864
1000009505.26163077,	-0.00395216,	-1.02385204,	0.22117863,	0.22114332
1000014507.76288140,	-0.05181222,	-17.49188009,	0.17237951,	0.16440861
1000019510.26413202,	-0.02765432,	-10.09359332,	0.15779326,	0.15535106
1000024512.76538265,	0.01019117,	4.34230610,	0.13459913,	0.13421276
1000029515.26663327,	-0.05934778,	-33.15317455,	0.10852082,	0.09085488
1000034517.76788390,	0.02371330,	8.98770350,	0.15179187,	0.14992815
1000039520.26913452,	-0.00884501,	-2.65219602,	0.19114838,	0.19094363
1000044522.77038515,	-0.02579279,	-12.04290851,	0.12362096,	0.12090026
1000049525.27163577,	-0.12637471,	-47.05446036,	0.17264266,	0.11762194
1000054527.77288640,	-0.08917029,	-37.23614915,	0.14736418,	0.11732374
1000059530.27413702,	-0.01999816,	-8.45951817,	0.13593961,	0.13446060
1000064532.77538764,	-0.03700889,	-15.67088373,	0.13701353,	0.13192062
1000069535.27663827,	-0.07401610,	-23.28848390,	0.18721149,	0.17195860
1000074537.77788889,	-0.02971443,	-9.78424167,	0.17485405,	0.17231074
1000079540.27913952,	-0.01928672,	-7.79729670,	0.14216032,	0.14084594
1000084542.78039014,	-0.05195794,	-17.92424572,	0.16882657,	0.16063245
1000089545.28164077,	-0.03587006,	-12.36020531,	0.16757251,	0.16368838
1000094547.78289139,	-0.03039487,	-17.50196405,	0.10106743,	0.09638868
1000099550.28414202,	-0.13910536,	-49.46129028,	0.18304132,	0.11896984
1000104552.78539264,	-0.04390888,	-18.56648673,	0.13790264,	0.13072547
1000109555.28664327,	-0.04338294,	-24.16387985,	0.10598059,	0.09669439
1000114557.78789389,	-0.04172893,	-23.52054580,	0.10456338,	0.09587594
1000119560.28914452,	-0.08771186,	-43.28069741,	0.12793947,	0.09314042
1000124562.79039514,	-0.11901820,	-47.49071261,	0.16145333,	0.10909558
1000129565.29164576,	-0.11032963,	-40.01354447,	0.17159409,	0.13142262
1000134567.79289639,	-0.11022560,	-31.07259312,	0.21356432,	0.18292084
1000139570.29414701,	-0.04477212,	-17.50386292,	0.14885828,	0.14196564
1000144572.79539776,	-0.10725074,	-35.03415793,	0.18682692,	0.15297574
1000149575.29664838,	-0.11050882,	-44.44229949,	0.15782677,	0.11268136
1000154577.79789901,	-0.08923674,	-40.43981579,	0.13757324,	0.10470530
1000159580.29914963,	-0.08585759,	-27.70941694,	0.18464492,	0.16346933
1000164582.80040026,	-0.08038090,	-36.94506791,	0.13373434,	0.10688211
1000169585.30165088,	-0.09438349,	-49.51119844,	0.12410178,	0.08057921
1000174587.80290151,	-0.07974014,	-43.51124981,	0.11581771,	0.08399554
1000179590.30415213,	-0.12669840,	-41.45699404,	0.19137064,	0.14342327
