Frequency,	Imag,	phase,	LinMag,	Real
1036075036.45772886,	-0.01395541,	-128.65367401,	0.01787012,	-0.01116188
1036080038.95897949,	0.02342501,	62.41115073,	0.02643030,	0.01224050
1036085041.46023011,	0.04150622,	115.01579934,	0.04580294,	-0.01936861
1036090043.96148074,	-0.01753313,	-29.72777736,	0.03535762,	0.03070425
1036095046.46273136,	-0.00081527,	-178.69977726,	0.03592908,	-0.03591983
1036100048.96398199,	0.01690879,	47.02206233,	0.02311156,	0.01575554
1036105051.46523261,	0.00244469,	176.88974918,	0.04505730,	-0.04499093
1036110053.96648324,	0.02640698,	79.70548473,	0.02683903,	0.00479635
1036115056.46773386,	-0.00955416,	-168.56120075,	0.04817522,	-0.04721832
1036120058.96898448,	-0.01352769,	-139.21722764,	0.02071010,	-0.01568151
1036125061.47023511,	0.05135129,	56.94074147,	0.06127058,	0.03342348
1036130063.97148573,	0.02339174,	74.29620789,	0.02429872,	0.00657679
1036135066.47273636,	0.03354806,	43.29694702,	0.04891959,	0.03560413
1036140068.97398698,	0.02140281,	33.85846769,	0.03841527,	0.03190067
1036145071.47523761,	-0.03961564,	-75.90533539,	0.04084530,	0.00994684
1036150073.97648823,	0.01925879,	117.44157101,	0.02170050,	-0.01000054
1036155076.47773886,	0.02981416,	29.52883128,	0.06049196,	0.05263453
1036160078.97898948,	0.02679343,	75.23028584,	0.02770898,	0.00706398
1036165081.48024011,	0.01726849,	161.37098889,	0.05405876,	-0.05122645
1036170083.98149073,	-0.00265616,	-5.72642002,	0.02662051,	0.02648766
1036175086.48274136,	0.02978766,	50.70217538,	0.03849210,	0.02437903
1036180088.98399198,	-0.00657681,	-35.03608576,	0.01145601,	0.00938007
1036185091.48524260,	0.02742253,	39.52622380,	0.04308796,	0.03323518
1036190093.98649323,	-0.03373270,	-75.78578618,	0.03479806,	0.00854459
1036195096.48774385,	-0.02344871,	-56.67043536,	0.02806467,	0.01542025
1036200098.98899448,	-0.01469598,	-29.30283474,	0.03002699,	0.02618489
1036205101.49024510,	0.03127974,	119.53357917,	0.03595096,	-0.01772144
1036210103.99149573,	0.02680202,	62.51975600,	0.03021069,	0.01394050
1036215106.49274635,	0.06073783,	42.38621459,	0.09009881,	0.06654856
1036220108.99399698,	0.03607878,	77.85731673,	0.03690445,	0.00776274
1036225111.49524760,	0.00835642,	29.84534285,	0.01679140,	0.01456439
1036230113.99649823,	0.02774015,	154.20827033,	0.06375565,	-0.05740441
1036235116.49774885,	0.04443323,	131.52017114,	0.05934540,	-0.03933910
1036240118.99899948,	-0.03862027,	-47.75799283,	0.05216757,	0.03507036
1036245121.50025010,	0.01547153,	150.87096256,	0.03178354,	-0.02776374
1036250124.00150073,	0.02498277,	93.49868178,	0.02502942,	-0.00152743
1036255126.50275135,	0.05647694,	46.09820735,	0.07838256,	0.05435238
1036260129.00400197,	0.02976942,	71.16091775,	0.03145446,	0.01015700
1036265131.50525260,	0.02745838,	24.58049719,	0.06601028,	0.06002828
1036270134.00650322,	0.01371393,	48.82892486,	0.01821851,	0.01199342
1036275136.50775385,	-0.00416598,	-12.43931795,	0.01934016,	0.01888614
1036280139.00900447,	0.00176769,	3.99398803,	0.02537890,	0.02531726
1036285141.51025510,	0.05566485,	44.89181672,	0.07887104,	0.05587545
1036290144.01150572,	0.05801457,	103.34839966,	0.05962540,	-0.01376582
1036295146.51275635,	0.00555247,	78.29957271,	0.00567029,	0.00114990
1036300149.01400697,	0.06113521,	96.48979969,	0.06152949,	-0.00695445
1036305151.51525760,	0.00111015,	129.12708970,	0.00143107,	-0.00090307
1036310154.01650822,	-0.00635205,	-24.05929752,	0.01558090,	0.01422730
1036315156.51775885,	0.02472309,	76.93218730,	0.02538036,	0.00573860
1036320159.01900947,	0.01428186,	152.12443181,	0.03054598,	-0.02700158
1036325161.52026010,	0.02528481,	47.85751203,	0.03410053,	0.02288066
1036330164.02151072,	0.02541825,	102.84419006,	0.02607058,	-0.00579550
1036335166.52276134,	0.00516426,	7.19664553,	0.04122337,	0.04089861
1036340169.02401197,	0.06533401,	64.18500306,	0.07257683,	0.03160480
1036345171.52526259,	-0.03097825,	-72.98799490,	0.03239577,	0.00947810
1036350174.02651322,	0.00844434,	155.99062475,	0.02075356,	-0.01895794
1036355176.52776384,	-0.05965284,	-69.48898888,	0.06369051,	0.02231635
1036360179.02901447,	0.05414759,	57.13255047,	0.06446692,	0.03498603
1036365181.53026509,	-0.00467792,	-60.58660788,	0.00537013,	0.00263731
1036370184.03151572,	0.03913451,	60.38539164,	0.04501485,	0.02224470
1036375186.53276634,	-0.03192550,	-30.52065192,	0.06286417,	0.05415410
1036380189.03401697,	0.02435901,	126.77025369,	0.03040914,	-0.01820315
1036385191.53526759,	0.03569520,	77.58720176,	0.03654957,	0.00785646
1036390194.03651822,	-0.03153310,	-44.06904455,	0.04533714,	0.03257484
1036395196.53776884,	0.01955842,	74.96425650,	0.02025175,	0.00525374
1036400199.03901947,	0.02886931,	40.61082333,	0.04435170,	0.03366952
1036405201.54027009,	0.05109074,	46.52204529,	0.07040791,	0.04844595
1036410204.04152071,	0.02400513,	21.37480267,	0.06586362,	0.06133327
1036415206.54277134,	-0.02520761,	-146.29196333,	0.04542230,	-0.03778573
1036420209.04402196,	0.03538979,	91.22045087,	0.03539782,	-0.00075395
1036425211.54527259,	-0.01709862,	-123.98376887,	0.02062072,	-0.01152612
1036430214.04652321,	-0.01815798,	-57.69711182,	0.02148276,	0.01148028
1036435216.54777384,	-0.01297954,	-21.69983547,	0.03510412,	0.03261641
1036440219.04902446,	0.04876620,	56.17286402,	0.05870347,	0.03267958
1036445221.55027509,	0.01914619,	148.16191505,	0.03629469,	-0.03083387
1036450224.05152571,	-0.02280218,	-28.23953086,	0.04819139,	0.04245552
1036455226.55277634,	-0.04380072,	-52.45125256,	0.05524569,	0.03366872
1036460229.05402696,	-0.01702843,	-153.11018471,	0.03765052,	-0.03357967
1036465231.55527759,	-0.00795994,	-11.05112120,	0.04152621,	0.04075617
1036470234.05652821,	0.05806881,	73.82265229,	0.06046291,	0.01684566
1036475236.55777884,	0.06355318,	58.73937561,	0.07434723,	0.03858114
1036480239.05902946,	0.06411009,	81.46320018,	0.06482834,	0.00962342
1036485241.56028008,	-0.00256252,	-5.50836305,	0.02669546,	0.02657218
1036490244.06153071,	0.00258316,	2.93561764,	0.05043872,	0.05037253
1036495246.56278133,	0.05348119,	112.28194601,	0.05779693,	-0.02191455
1036500249.06403196,	0.04208317,	129.12541462,	0.05424721,	-0.03423107
1036505251.56528258,	0.00453540,	7.69706132,	0.03386263,	0.03355753
1036510254.06653321,	0.04957774,	80.61228164,	0.05025074,	0.00819662
1036515256.56778383,	0.05617936,	72.44474859,	0.05892364,	0.01777286
1036520259.06903458,	0.03610789,	40.29243718,	0.05583500,	0.04258835
1036525261.57028520,	-0.00890329,	-18.09582761,	0.02866413,	0.02724636
1036530264.07153583,	0.00173731,	2.04892521,	0.04859219,	0.04856112
1036535266.57278645,	0.01765242,	66.57975781,	0.01923730,	0.00764629
1036540269.07403707,	-0.00051811,	-178.40982039,	0.01867043,	-0.01866324
1036545271.57528770,	-0.00514265,	-7.96617900,	0.03710736,	0.03674927
1036550274.07653832,	-0.03217508,	-41.60929694,	0.04845298,	0.03622783
1036555276.57778895,	0.04701757,	107.59168126,	0.04932424,	-0.01490734
1036560279.07903957,	0.07242730,	114.16758044,	0.07938527,	-0.03250087
1036565281.58029020,	0.03468235,	121.78839314,	0.04080279,	-0.02149424
1036570284.08154082,	0.00496826,	121.21554789,	0.00580931,	-0.00301073
1036575286.58279145,	0.02157565,	43.82897733,	0.03115581,	0.02247611
1036580289.08404207,	0.03743989,	28.48415545,	0.07850420,	0.06900119
1036585291.58529270,	-0.00583602,	-5.94906259,	0.05630823,	0.05600497
1036590294.08654332,	0.06427772,	68.06932747,	0.06929193,	0.02587946
1036595296.58779395,	0.02671360,	25.73047636,	0.06153246,	0.05543128
1036600299.08904457,	0.03780641,	35.37440681,	0.06530540,	0.05324914
1036605301.59029520,	0.00161037,	6.20003678,	0.01491087,	0.01482366
1036610304.09154582,	0.05680259,	77.19349510,	0.05825165,	0.01291201
1036615306.59279644,	0.02943019,	56.14272120,	0.03543978,	0.01974443
1036620309.09404707,	0.03326365,	60.72342352,	0.03813461,	0.01864881
1036625311.59529769,	0.03380393,	42.85261731,	0.04970327,	0.03643774
1036630314.09654832,	0.00571306,	159.87538561,	0.01660468,	-0.01559091
1036635316.59779894,	0.01763998,	19.60643044,	0.05256920,	0.04952123
1036640319.09904957,	-0.02626583,	-137.31192397,	0.03873978,	-0.02847590
1036645321.60030019,	0.00907716,	156.21514635,	0.02250703,	-0.02059542
1036650324.10155082,	0.03360650,	32.48052134,	0.06258044,	0.05279123
1036655326.60280144,	-0.01021051,	-65.04362903,	0.01126206,	0.00475178
1036660329.10405207,	-0.01393327,	-36.28039292,	0.02354638,	0.01898147
1036665331.60530269,	0.05121996,	88.41654948,	0.05123953,	0.00141590
1036670334.10655332,	-0.01141621,	-137.79696822,	0.01699448,	-0.01258898
1036675336.60780394,	0.06146754,	101.12935890,	0.06264566,	-0.01209216
1036680339.10905457,	0.00185545,	165.24698934,	0.00728619,	-0.00704598
1036685341.61030519,	0.02657584,	81.99191469,	0.02683754,	0.00373881
1036690344.11155581,	0.03432417,	29.69136201,	0.06929589,	0.06019777
1036695346.61280644,	0.02540344,	31.08177859,	0.04920658,	0.04214206
1036700349.11405706,	0.04961331,	83.70070469,	0.04991468,	0.00547674
1036705351.61530769,	-0.00164296,	-5.67915659,	0.01660265,	0.01652116
1036710354.11655831,	0.06256287,	61.13384916,	0.07143920,	0.03448835
1036715356.61780894,	0.02083295,	72.10590449,	0.02189195,	0.00672649
1036720359.11905956,	0.00679454,	77.43223669,	0.00696133,	0.00151475
1036725361.62031019,	-0.02524552,	-80.54641938,	0.02559310,	0.00420363
1036730364.12156081,	0.03484309,	84.85347320,	0.03498412,	0.00313818
1036735366.62281144,	0.04528785,	56.94627929,	0.05403249,	0.02947068
1036740369.12406206,	0.00405758,	3.34836719,	0.06947113,	0.06935253
1036745371.62531269,	0.01558195,	79.28302654,	0.01585856,	0.00294902
1036750374.12656331,	0.02051603,	41.13422202,	0.03118766,	0.02348963
1036755376.62781394,	0.07322977,	89.60503499,	0.07323151,	0.00050481
1036760379.12906456,	-0.02563528,	-51.82796718,	0.03260828,	0.02015272
1036765381.63031518,	0.07254995,	83.52558679,	0.07301562,	0.00823320
1036770384.13156581,	0.02921332,	43.28434468,	0.04260865,	0.03101740
1036775386.63281643,	0.01544779,	128.24206898,	0.01966863,	-0.01217459
1036780389.13406706,	-0.02295318,	-74.33049050,	0.02383915,	0.00643867
1036785391.63531768,	-0.01490182,	-36.99216814,	0.02476595,	0.01978101
1036790394.13656831,	-0.00880007,	-112.13546723,	0.00950028,	-0.00357968
1036795396.63781893,	0.00066426,	1.16259462,	0.03273891,	0.03273217
1036800399.13906956,	-0.00402217,	-4.38302381,	0.05262990,	0.05247598
1036805401.64032018,	0.04486630,	97.21554969,	0.04522445,	-0.00568030
1036810404.14157081,	0.02142536,	110.25904285,	0.02283821,	-0.00790807
1036815406.64282143,	0.02223957,	76.43399887,	0.02287785,	0.00536635
1036820409.14407206,	-0.01600760,	-38.87491176,	0.02550516,	0.01985623
1036825411.64532268,	-0.01639097,	-15.65231400,	0.06075251,	0.05849960
1036830414.14657330,	0.04503052,	72.80141012,	0.04713828,	0.01393806
1036835416.64782393,	0.01552841,	9.04712859,	0.09875179,	0.09752325
1036840419.14907455,	0.00977104,	145.27991129,	0.01715518,	-0.01410060
1036845421.65032518,	0.01234792,	25.87947977,	0.02828981,	0.02545274
1036850424.15157580,	0.00738445,	13.41563938,	0.03182766,	0.03095917
1036855426.65282643,	0.04443356,	45.29019307,	0.06252269,	0.04398573
1036860429.15407705,	0.00030342,	0.37196960,	0.04673764,	0.04673665
1036865431.65532768,	0.00000065,	0.00477766,	0.00781985,	0.00781985
1036870434.15657830,	0.06813622,	54.65286049,	0.08353489,	0.04832735
1036875436.65782893,	0.06497415,	116.25558883,	0.07244871,	-0.03204959
1036880439.15907955,	0.02728882,	48.17707419,	0.03661901,	0.02441868
1036885441.66033018,	0.02923015,	106.29458018,	0.03045341,	-0.00854449
1036890444.16158080,	0.02580715,	49.50598074,	0.03393562,	0.02203673
1036895446.66283143,	0.01848484,	39.48488373,	0.02906994,	0.02243596
1036900449.16408205,	0.06481037,	94.94283502,	0.06505228,	-0.00560502
1036905451.66533267,	-0.04853150,	-92.80425962,	0.04858968,	-0.00237720
1036910454.16658330,	0.01652652,	52.82688666,	0.02074077,	0.01253210
1036915456.66783392,	-0.00810317,	-7.27046803,	0.06402969,	0.06351488
1036920459.16908455,	0.03996415,	109.21026830,	0.04232067,	-0.01392502
1036925461.67033517,	0.02989846,	49.67509220,	0.03921690,	0.02537809
1036930464.17158580,	0.06498650,	50.32419436,	0.08443432,	0.05390649
1036935466.67283642,	0.01008901,	14.26388828,	0.04094761,	0.03968525
1036940469.17408705,	0.01830216,	44.75489754,	0.02599460,	0.01845942
1036945471.67533767,	0.01531027,	27.07229458,	0.03364048,	0.02995460
1036950474.17658830,	0.03829822,	57.49378005,	0.04541292,	0.02440450
1036955476.67783892,	0.00821433,	12.25567393,	0.03869675,	0.03781486
1036960479.17908955,	0.03926196,	107.58169119,	0.04118587,	-0.01244082
1036965481.68034017,	0.02382560,	72.22471616,	0.02502003,	0.00763823
1036970484.18159080,	-0.00224378,	-29.91690688,	0.00449886,	0.00389938
1036975486.68284142,	0.03401984,	114.49391431,	0.03738422,	-0.01549937
1036980489.18409204,	0.01306439,	10.51179128,	0.07161007,	0.07040826
1036985491.68534267,	0.03834595,	70.30105799,	0.04072958,	0.01372904
1036990494.18659329,	0.02291751,	22.29936477,	0.06039731,	0.05588043
1036995496.68784392,	0.01295680,	16.12335356,	0.04665650,	0.04482131
1037000499.18909454,	0.03788661,	40.70876409,	0.05808920,	0.04403362
1037005501.69034517,	-0.03939247,	-61.12708380,	0.04498434,	0.02172152
1037010504.19159579,	0.03792199,	69.38315187,	0.04051685,	0.01426667
1037015506.69284642,	0.00829514,	24.94552737,	0.01966808,	0.01783323
1037020509.19409704,	0.01866433,	83.18577552,	0.01879711,	0.00223029
1037025511.69534767,	0.02137591,	52.75760013,	0.02685138,	0.01625014
1037030514.19659829,	0.05601517,	88.79438609,	0.05602757,	0.00117884
1037035516.69784892,	-0.00286721,	-122.43857100,	0.00339730,	-0.00182229
1037040519.19909954,	0.05644636,	125.50083509,	0.06933531,	-0.04026404
1037045521.70035017,	-0.02996636,	-100.66735822,	0.03049333,	-0.00564452
1037050524.20160079,	0.01617879,	18.13586279,	0.05197650,	0.04939437
1037055526.70285141,	0.04582904,	60.31034374,	0.05275461,	0.02612946
1037060529.20410204,	0.01091172,	11.23310101,	0.05601470,	0.05494161
1037065531.70535266,	0.03533259,	22.28031059,	0.09319184,	0.08623414
1037070534.20660329,	-0.03444481,	-103.85860878,	0.03547757,	-0.00849782
1037075536.70785391,	0.02349772,	23.42575348,	0.05910480,	0.05423314
1037080539.20910454,	-0.00543140,	-159.61350682,	0.01559175,	-0.01461515
1037085541.71035516,	0.03506011,	44.60362187,	0.04992909,	0.03554860
1037090544.21160579,	0.08451743,	80.19165873,	0.08577113,	0.01461137
1037095546.71285641,	0.05359266,	87.69936654,	0.05363590,	0.00215310
1037100549.21410704,	0.07995176,	40.12723968,	0.12405484,	0.09485420
1037105551.71535766,	0.04686360,	71.41860858,	0.04944086,	0.01575440
1037110554.21660829,	-0.00599709,	-9.32500315,	0.03701121,	0.03652211
1037115556.71785891,	0.03377883,	40.56492324,	0.05194272,	0.03945930
1037120559.21910953,	0.05344439,	75.83527243,	0.05512026,	0.01348851
1037125561.72036016,	0.02060122,	70.03733527,	0.02191816,	0.00748303
1037130564.22161078,	0.00643525,	140.65840803,	0.01015115,	-0.00785070
1037135566.72286141,	0.04246461,	112.46167978,	0.04595064,	-0.01755615
1037140569.22411203,	0.05745165,	70.05347421,	0.06111804,	0.02084999
1037145571.72536266,	-0.00972134,	-29.64720487,	0.01965264,	0.01707987
1037150574.22661328,	-0.00348915,	-4.02594951,	0.04969721,	0.04957457
1037155576.72786391,	0.01327461,	22.99971803,	0.03397417,	0.03127346
1037160579.22911453,	0.04663134,	45.03307370,	0.06590864,	0.04657754
1037165581.73036516,	0.06890703,	43.70247076,	0.09973321,	0.07210086
1037170584.23161578,	0.00277612,	3.45115116,	0.04611686,	0.04603323
1037175586.73286641,	0.01688268,	22.21944800,	0.04464485,	0.04132963
1037180589.23411703,	0.01279964,	28.30589127,	0.02699328,	0.02376566
1037185591.73536766,	0.02350382,	18.38352857,	0.07452630,	0.07072297
1037190594.23661828,	0.04707274,	54.25345352,	0.05799927,	0.03388322
1037195596.73786890,	0.04075726,	92.57682126,	0.04079852,	-0.00183425
1037200599.23911953,	0.01133685,	16.29626299,	0.04040157,	0.03877838
1037205601.74037015,	0.00417898,	5.67195259,	0.04228344,	0.04207642
1037210604.24162078,	0.03216396,	90.74461366,	0.03216667,	-0.00041803
1037215606.74287140,	0.06644054,	51.20525485,	0.08524625,	0.05340953
1037220609.24412203,	0.03538728,	49.82607311,	0.04631299,	0.02987698
1037225611.74537265,	0.06124979,	43.95365668,	0.08824647,	0.06352876
1037230614.24662328,	0.04075352,	35.82593504,	0.06962549,	0.05645228
1037235616.74787390,	0.00208750,	174.24573185,	0.02082045,	-0.02071554
1037240619.24912453,	0.04998325,	58.53387541,	0.05860052,	0.03058914
1037245621.75037515,	0.04657411,	107.92236396,	0.04894941,	-0.01506311
1037250624.25162578,	0.05264730,	107.76395884,	0.05528312,	-0.01686668
1037255626.75287640,	-0.02821433,	-46.55026807,	0.03886389,	0.02672739
1037260629.25412703,	0.01728374,	122.65354342,	0.02052826,	-0.01107618
1037265631.75537765,	-0.03047304,	-110.76092070,	0.03258913,	-0.01155184
1037270634.25662827,	0.01020057,	16.09209668,	0.03680097,	0.03535901
1037275636.75787890,	-0.01175678,	-12.20328425,	0.05561896,	0.05436218
1037280639.25912952,	0.04714211,	69.82754775,	0.05022284,	0.01731919
1037285641.76038015,	0.03307384,	139.80433338,	0.05124549,	-0.03914360
1037290644.26163077,	0.02017830,	74.54662260,	0.02093516,	0.00557826
1037295646.76288140,	0.07285777,	48.81136209,	0.09681510,	0.06375664
1037300649.26413202,	0.02388206,	47.54103806,	0.03237099,	0.02185242
1037305651.76538265,	0.00757534,	169.29619240,	0.04078640,	-0.04007674
1037310654.26663327,	0.02394812,	59.74273548,	0.02772506,	0.01397020
1037315656.76788390,	0.00379599,	119.99806558,	0.00438315,	-0.00219145
1037320659.26913452,	0.02161517,	24.69839880,	0.05173053,	0.04699822
1037325661.77038515,	-0.00418230,	-8.28696778,	0.02901730,	0.02871431
1037330664.27163577,	0.00836257,	8.45025722,	0.05690729,	0.05628949
1037335666.77288640,	0.04752551,	47.04610169,	0.06493424,	0.04424682
1037340669.27413702,	0.02688648,	48.89725525,	0.03568061,	0.02345684
1037345671.77538764,	0.04550112,	108.89425901,	0.04809245,	-0.01557342
1037350674.27663827,	0.01189870,	114.42930781,	0.01306871,	-0.00540483
1037355676.77788889,	0.06349950,	90.32037151,	0.06350050,	-0.00035506
1037360679.27913952,	0.04929739,	32.66938914,	0.09132687,	0.07687889
1037365681.78039014,	0.02025934,	45.28122731,	0.02851144,	0.02006143
1037370684.28164077,	0.00447646,	3.45375409,	0.07430695,	0.07417199
1037375686.78289139,	0.05175107,	70.82945822,	0.05478940,	0.01799180
1037380689.28414202,	-0.01724616,	-71.86726759,	0.01814739,	0.00564782
1037385691.78539264,	-0.00744110,	-5.09645106,	0.08376545,	0.08343429
1037390694.28664327,	0.02562358,	43.00919398,	0.03756486,	0.02746909
1037395696.78789389,	0.03475203,	49.53036429,	0.04568128,	0.02964920
1037400699.28914452,	0.03074617,	43.41158972,	0.04473898,	0.03249999
1037405701.79039514,	0.05840233,	99.23899655,	0.05916993,	-0.00949991
